Length,Category
33,Consecutive
34,Consecutive
60,Consecutive
34,Consecutive
47,Consecutive
35,Consecutive
46,Consecutive
18,Consecutive
35,Consecutive
37,Consecutive
32,Consecutive
24,Consecutive
43,Consecutive
22,Consecutive
43,Consecutive
53,Consecutive
44,Consecutive
57,Consecutive
32,Consecutive
28,Consecutive
49,Consecutive
36,Consecutive
31,Consecutive
36,Consecutive
66,Consecutive
34,Consecutive
34,Consecutive
67,Consecutive
53,Consecutive
29,Consecutive
36,Consecutive
38,Consecutive
44,Consecutive
18,Consecutive
37,Consecutive
76,Consecutive
35,Consecutive
62,Consecutive
51,Consecutive
32,Consecutive
82,Consecutive
42,Consecutive
28,Consecutive
49,Consecutive
43,Consecutive
4,Consecutive
43,Consecutive
34,Consecutive
76,Consecutive
20,Consecutive
51,Consecutive
36,Consecutive
15,Consecutive
27,Consecutive
36,Consecutive
20,Consecutive
27,Consecutive
62,Consecutive
51,Consecutive
15,Consecutive
32,Consecutive
20,Consecutive
32,Consecutive
51,Consecutive
36,Consecutive
50,Consecutive
15,Consecutive
27,Consecutive
49,Consecutive
32,Consecutive
47,Consecutive
48,Consecutive
34,Consecutive
15,Consecutive
38,Consecutive
43,Consecutive
42,Consecutive
33,Consecutive
80,Consecutive
34,Consecutive
57,Consecutive
37,Consecutive
67,Consecutive
27,Consecutive
35,Consecutive
42,Consecutive
78,Consecutive
82,Consecutive
32,Consecutive
33,Consecutive
71,Consecutive
25,Consecutive
56,Consecutive
55,Consecutive
61,Consecutive
43,Consecutive
56,Consecutive
75,Consecutive
61,Consecutive
52,Consecutive
62,Consecutive
58,Consecutive
47,Consecutive
64,Consecutive
73,Consecutive
47,Consecutive
74,Consecutive
44,Consecutive
44,Consecutive
82,Consecutive
96,Consecutive
32,Consecutive
79,Consecutive
49,Consecutive
49,Consecutive
27,Consecutive
15,Consecutive
47,Consecutive
87,Consecutive
32,Consecutive
46,Consecutive
20,Consecutive
56,Consecutive
43,Consecutive
28,Consecutive
14,Consecutive
34,Consecutive
41,Consecutive
9,Consecutive
24,Consecutive
28,Consecutive
32,Consecutive
20,Consecutive
18,Consecutive
39,Consecutive
26,Consecutive
19,Consecutive
22,Consecutive
8,Consecutive
23,Consecutive
23,Consecutive
22,Consecutive
19,Consecutive
18,Consecutive
26,Consecutive
39,Consecutive
31,Consecutive
24,Consecutive
31,Consecutive
17,Consecutive
34,Consecutive
11,Consecutive
24,Consecutive
33,Consecutive
32,Consecutive
32,Consecutive
28,Consecutive
15,Consecutive
16,Consecutive
35,Consecutive
47,Consecutive
43,Consecutive
33,Consecutive
43,Consecutive
27,Consecutive
50,Consecutive
40,Consecutive
63,Consecutive
27,Consecutive
23,Consecutive
33,Consecutive
32,Consecutive
9,Consecutive
20,Consecutive
38,Consecutive
30,Consecutive
23,Consecutive
37,Consecutive
37,Consecutive
37,Consecutive
78,Consecutive
58,Consecutive
43,Consecutive
43,Consecutive
43,Consecutive
38,Consecutive
6,Consecutive
46,Consecutive
47,Consecutive
37,Consecutive
60,Consecutive
56,Consecutive
95,Consecutive
10,Consecutive
36,Consecutive
77,Consecutive
295,Consecutive
7,Consecutive
20,Consecutive
9,Consecutive
4,Consecutive
49,Consecutive
62,Consecutive
37,Consecutive
52,Consecutive
35,Consecutive
35,Consecutive
52,Consecutive
67,Consecutive
29,Consecutive
83,Consecutive
29,Consecutive
74,Consecutive
61,Consecutive
30,Consecutive
81,Consecutive
51,Consecutive
66,Consecutive
40,Consecutive
52,Consecutive
7,Consecutive
29,Consecutive
22,Consecutive
68,Consecutive
32,Consecutive
62,Consecutive
47,Consecutive
31,Consecutive
26,Consecutive
122,Consecutive
45,Consecutive
42,Consecutive
31,Consecutive
23,Consecutive
26,Consecutive
45,Consecutive
28,Consecutive
45,Consecutive
45,Consecutive
36,Consecutive
45,Consecutive
28,Consecutive
27,Consecutive
36,Consecutive
26,Consecutive
27,Consecutive
62,Consecutive
30,Consecutive
43,Consecutive
29,Consecutive
49,Consecutive
40,Consecutive
29,Consecutive
84,Consecutive
88,Consecutive
13,Consecutive
37,Consecutive
88,Consecutive
23,Consecutive
12,Consecutive
19,Consecutive
17,Consecutive
13,Consecutive
75,Consecutive
57,Consecutive
55,Consecutive
85,Consecutive
25,Consecutive
43,Consecutive
154,Consecutive
127,Consecutive
35,Consecutive
30,Consecutive
32,Consecutive
45,Consecutive
49,Consecutive
29,Consecutive
37,Consecutive
53,Consecutive
22,Consecutive
55,Consecutive
2,Consecutive
51,Consecutive
38,Consecutive
23,Consecutive
55,Consecutive
70,Consecutive
25,Consecutive
27,Consecutive
41,Consecutive
93,Consecutive
89,Consecutive
23,Consecutive
32,Consecutive
12,Consecutive
19,Consecutive
27,Consecutive
19,Consecutive
35,Consecutive
21,Consecutive
47,Consecutive
22,Consecutive
104,Consecutive
117,Consecutive
23,Consecutive
16,Consecutive
21,Consecutive
85,Consecutive
24,Consecutive
24,Consecutive
30,Consecutive
120,Consecutive
92,Consecutive
68,Consecutive
34,Consecutive
54,Consecutive
48,Consecutive
86,Consecutive
88,Consecutive
88,Consecutive
86,Consecutive
15,Consecutive
28,Consecutive
25,Consecutive
33,Consecutive
30,Consecutive
60,Consecutive
42,Consecutive
42,Consecutive
31,Consecutive
16,Consecutive
101,Consecutive
51,Consecutive
18,Consecutive
9,Consecutive
39,Consecutive
37,Consecutive
32,Consecutive
54,Consecutive
31,Consecutive
51,Consecutive
34,Consecutive
29,Consecutive
33,Consecutive
27,Consecutive
33,Consecutive
93,Consecutive
18,Consecutive
62,Consecutive
18,Consecutive
25,Consecutive
40,Consecutive
49,Consecutive
54,Consecutive
31,Consecutive
79,Consecutive
35,Consecutive
25,Consecutive
42,Consecutive
21,Consecutive
28,Consecutive
80,Consecutive
53,Consecutive
6,Consecutive
25,Consecutive
21,Consecutive
47,Consecutive
25,Consecutive
30,Consecutive
27,Consecutive
12,Consecutive
26,Consecutive
49,Consecutive
42,Consecutive
56,Consecutive
56,Consecutive
39,Consecutive
49,Consecutive
112,Consecutive
30,Consecutive
24,Consecutive
36,Consecutive
21,Consecutive
27,Consecutive
57,Consecutive
26,Consecutive
52,Consecutive
60,Consecutive
22,Consecutive
76,Consecutive
64,Consecutive
34,Consecutive
16,Consecutive
36,Consecutive
31,Consecutive
39,Consecutive
49,Consecutive
17,Consecutive
89,Consecutive
59,Consecutive
56,Consecutive
32,Consecutive
59,Consecutive
35,Consecutive
41,Consecutive
30,Consecutive
39,Consecutive
53,Consecutive
41,Consecutive
50,Consecutive
63,Consecutive
27,Consecutive
30,Consecutive
22,Consecutive
32,Consecutive
36,Consecutive
66,Consecutive
34,Consecutive
21,Consecutive
51,Consecutive
51,Consecutive
39,Consecutive
38,Consecutive
47,Consecutive
35,Consecutive
56,Consecutive
40,Consecutive
34,Consecutive
38,Consecutive
52,Consecutive
30,Consecutive
39,Consecutive
42,Consecutive
45,Consecutive
32,Consecutive
34,Consecutive
36,Consecutive
18,Consecutive
31,Consecutive
37,Consecutive
24,Consecutive
45,Consecutive
12,Consecutive
15,Consecutive
25,Consecutive
33,Consecutive
21,Consecutive
33,Consecutive
58,Consecutive
46,Consecutive
44,Consecutive
45,Consecutive
21,Consecutive
37,Consecutive
45,Consecutive
33,Consecutive
41,Consecutive
59,Consecutive
46,Consecutive
12,Consecutive
2,Consecutive
32,Consecutive
43,Consecutive
49,Consecutive
45,Consecutive
37,Consecutive
52,Consecutive
33,Consecutive
70,Consecutive
51,Consecutive
43,Consecutive
62,Consecutive
69,Consecutive
25,Consecutive
39,Consecutive
44,Consecutive
76,Consecutive
66,Consecutive
48,Consecutive
69,Consecutive
58,Consecutive
47,Consecutive
47,Consecutive
78,Consecutive
78,Consecutive
48,Consecutive
62,Consecutive
55,Consecutive
52,Consecutive
49,Consecutive
76,Consecutive
85,Consecutive
46,Consecutive
48,Consecutive
62,Consecutive
27,Consecutive
69,Consecutive
49,Consecutive
44,Consecutive
43,Consecutive
48,Consecutive
48,Consecutive
29,Consecutive
59,Consecutive
48,Consecutive
52,Consecutive
75,Consecutive
81,Consecutive
50,Consecutive
81,Consecutive
36,Consecutive
44,Consecutive
41,Consecutive
26,Consecutive
39,Consecutive
76,Consecutive
32,Consecutive
63,Consecutive
47,Consecutive
39,Consecutive
85,Consecutive
45,Consecutive
41,Consecutive
56,Consecutive
34,Consecutive
68,Consecutive
57,Consecutive
40,Consecutive
39,Consecutive
33,Consecutive
19,Consecutive
40,Consecutive
50,Consecutive
37,Consecutive
49,Consecutive
29,Consecutive
43,Consecutive
50,Consecutive
45,Consecutive
49,Consecutive
27,Consecutive
43,Consecutive
44,Consecutive
33,Consecutive
42,Consecutive
61,Consecutive
42,Consecutive
48,Consecutive
26,Consecutive
41,Consecutive
44,Consecutive
24,Consecutive
33,Consecutive
24,Consecutive
9,Consecutive
57,Consecutive
26,Consecutive
11,Consecutive
27,Consecutive
85,Consecutive
93,Consecutive
120,Consecutive
17,Consecutive
96,Consecutive
53,Consecutive
97,Consecutive
53,Consecutive
56,Consecutive
30,Consecutive
49,Consecutive
41,Consecutive
53,Consecutive
73,Consecutive
22,Consecutive
97,Consecutive
53,Consecutive
66,Consecutive
43,Consecutive
62,Consecutive
38,Consecutive
62,Consecutive
73,Consecutive
40,Consecutive
52,Consecutive
97,Consecutive
53,Consecutive
30,Consecutive
91,Consecutive
55,Consecutive
52,Consecutive
32,Consecutive
68,Consecutive
23,Consecutive
27,Consecutive
40,Consecutive
105,Consecutive
30,Consecutive
40,Consecutive
30,Consecutive
95,Consecutive
93,Consecutive
40,Consecutive
60,Consecutive
47,Consecutive
13,Consecutive
51,Consecutive
45,Consecutive
48,Consecutive
25,Consecutive
35,Consecutive
49,Consecutive
44,Consecutive
36,Consecutive
93,Consecutive
93,Consecutive
17,Consecutive
18,Consecutive
34,Consecutive
34,Consecutive
24,Consecutive
36,Consecutive
35,Consecutive
47,Consecutive
17,Consecutive
32,Consecutive
39,Consecutive
14,Consecutive
59,Consecutive
60,Consecutive
27,Consecutive
114,Consecutive
43,Consecutive
47,Consecutive
32,Consecutive
32,Consecutive
54,Consecutive
50,Consecutive
43,Consecutive
50,Consecutive
27,Consecutive
94,Consecutive
78,Consecutive
44,Consecutive
71,Consecutive
2,Consecutive
67,Consecutive
42,Consecutive
39,Consecutive
33,Consecutive
44,Consecutive
47,Consecutive
46,Consecutive
41,Consecutive
58,Consecutive
44,Consecutive
64,Consecutive
24,Consecutive
44,Consecutive
37,Consecutive
44,Consecutive
67,Consecutive
64,Consecutive
32,Consecutive
58,Consecutive
45,Consecutive
55,Consecutive
59,Consecutive
46,Consecutive
68,Consecutive
46,Consecutive
5,Consecutive
55,Consecutive
30,Consecutive
45,Consecutive
79,Consecutive
41,Consecutive
42,Consecutive
47,Consecutive
44,Consecutive
55,Consecutive
43,Consecutive
80,Consecutive
40,Consecutive
33,Consecutive
39,Consecutive
33,Consecutive
69,Consecutive
80,Consecutive
48,Consecutive
41,Consecutive
32,Consecutive
35,Consecutive
59,Consecutive
22,Consecutive
2,Consecutive
63,Consecutive
22,Consecutive
22,Consecutive
28,Consecutive
44,Consecutive
37,Consecutive
23,Consecutive
30,Consecutive
19,Consecutive
35,Consecutive
45,Consecutive
36,Consecutive
27,Consecutive
36,Consecutive
28,Consecutive
56,Consecutive
3,Consecutive
64,Consecutive
66,Consecutive
42,Consecutive
80,Consecutive
75,Consecutive
65,Consecutive
37,Consecutive
15,Consecutive
79,Consecutive
41,Consecutive
410,Consecutive
458,Consecutive
15,Consecutive
37,Consecutive
51,Consecutive
18,Consecutive
56,Consecutive
29,Consecutive
65,Consecutive
38,Consecutive
38,Consecutive
38,Consecutive
52,Consecutive
52,Consecutive
40,Consecutive
68,Consecutive
50,Consecutive
16,Consecutive
37,Consecutive
21,Consecutive
42,Consecutive
42,Consecutive
28,Consecutive
46,Consecutive
36,Consecutive
33,Consecutive
38,Consecutive
42,Consecutive
32,Consecutive
45,Consecutive
4,Consecutive
29,Consecutive
41,Consecutive
38,Consecutive
7,Consecutive
41,Consecutive
34,Consecutive
58,Consecutive
28,Consecutive
68,Consecutive
27,Consecutive
29,Consecutive
46,Consecutive
24,Consecutive
79,Consecutive
35,Consecutive
30,Consecutive
33,Consecutive
33,Consecutive
32,Consecutive
35,Consecutive
62,Consecutive
33,Consecutive
26,Consecutive
62,Consecutive
20,Consecutive
50,Consecutive
49,Consecutive
23,Consecutive
44,Consecutive
72,Consecutive
37,Consecutive
27,Consecutive
81,Consecutive
13,Consecutive
35,Consecutive
29,Consecutive
50,Consecutive
37,Consecutive
23,Consecutive
44,Consecutive
72,Consecutive
25,Consecutive
58,Consecutive
18,Consecutive
13,Consecutive
52,Consecutive
38,Consecutive
69,Consecutive
41,Consecutive
63,Consecutive
33,Consecutive
53,Consecutive
133,Consecutive
62,Consecutive
182,Consecutive
73,Consecutive
56,Consecutive
51,Consecutive
55,Consecutive
55,Consecutive
28,Consecutive
43,Consecutive
32,Consecutive
51,Consecutive
23,Consecutive
27,Consecutive
39,Consecutive
32,Consecutive
20,Consecutive
32,Consecutive
19,Consecutive
47,Consecutive
31,Consecutive
48,Consecutive
25,Consecutive
16,Consecutive
1,Consecutive
28,Consecutive
23,Consecutive
37,Consecutive
22,Consecutive
45,Consecutive
42,Consecutive
38,Consecutive
38,Consecutive
16,Consecutive
11,Consecutive
34,Consecutive
16,Consecutive
31,Consecutive
16,Consecutive
7,Consecutive
16,Consecutive
49,Consecutive
32,Consecutive
44,Consecutive
14,Consecutive
8,Consecutive
26,Consecutive
96,Consecutive
20,Consecutive
13,Consecutive
86,Consecutive
33,Consecutive
14,Consecutive
20,Consecutive
9,Consecutive
13,Consecutive
72,Consecutive
25,Consecutive
16,Consecutive
60,Consecutive
14,Consecutive
461,Consecutive
48,Consecutive
28,Consecutive
66,Consecutive
57,Consecutive
55,Consecutive
46,Consecutive
23,Consecutive
28,Consecutive
49,Consecutive
56,Consecutive
78,Consecutive
85,Consecutive
42,Consecutive
60,Consecutive
22,Consecutive
59,Consecutive
59,Consecutive
67,Consecutive
67,Consecutive
17,Consecutive
21,Consecutive
60,Consecutive
63,Consecutive
28,Consecutive
60,Consecutive
13,Consecutive
71,Consecutive
4,Consecutive
22,Consecutive
56,Consecutive
25,Consecutive
22,Consecutive
24,Consecutive
23,Consecutive
45,Consecutive
40,Consecutive
23,Consecutive
39,Consecutive
53,Consecutive
29,Consecutive
19,Consecutive
3,Consecutive
35,Consecutive
39,Consecutive
60,Consecutive
60,Consecutive
38,Consecutive
34,Consecutive
32,Consecutive
42,Consecutive
42,Consecutive
51,Consecutive
39,Consecutive
57,Consecutive
34,Consecutive
59,Consecutive
45,Consecutive
20,Consecutive
60,Consecutive
69,Consecutive
40,Consecutive
18,Consecutive
18,Consecutive
36,Consecutive
12,Consecutive
18,Consecutive
18,Consecutive
36,Consecutive
15,Consecutive
18,Consecutive
36,Consecutive
48,Consecutive
36,Consecutive
18,Consecutive
18,Consecutive
33,Consecutive
18,Consecutive
18,Consecutive
36,Consecutive
36,Consecutive
18,Consecutive
18,Consecutive
12,Consecutive
64,Consecutive
18,Consecutive
18,Consecutive
81,Consecutive
15,Consecutive
24,Consecutive
34,Consecutive
36,Consecutive
65,Consecutive
18,Consecutive
18,Consecutive
94,Consecutive
15,Consecutive
18,Consecutive
18,Consecutive
36,Consecutive
33,Consecutive
18,Consecutive
18,Consecutive
18,Consecutive
18,Consecutive
18,Consecutive
18,Consecutive
36,Consecutive
18,Consecutive
18,Consecutive
18,Consecutive
18,Consecutive
63,Consecutive
18,Consecutive
15,Consecutive
26,Consecutive
18,Consecutive
18,Consecutive
54,Consecutive
36,Consecutive
18,Consecutive
18,Consecutive
33,Consecutive
18,Consecutive
33,Consecutive
15,Consecutive
15,Consecutive
18,Consecutive
36,Consecutive
36,Consecutive
21,Consecutive
18,Consecutive
36,Consecutive
18,Consecutive
36,Consecutive
33,Consecutive
18,Consecutive
33,Consecutive
15,Consecutive
96,Consecutive
18,Consecutive
81,Consecutive
15,Consecutive
36,Consecutive
36,Consecutive
37,Consecutive
7,Consecutive
36,Consecutive
57,Consecutive
23,Consecutive
36,Consecutive
21,Consecutive
3,Consecutive
42,Consecutive
36,Consecutive
24,Consecutive
73,Consecutive
24,Consecutive
52,Consecutive
43,Consecutive
61,Consecutive
54,Consecutive
48,Consecutive
38,Consecutive
56,Consecutive
33,Consecutive
50,Consecutive
27,Consecutive
17,Consecutive
30,Consecutive
33,Consecutive
64,Consecutive
30,Consecutive
62,Consecutive
38,Consecutive
42,Consecutive
47,Consecutive
56,Consecutive
31,Consecutive
33,Consecutive
35,Consecutive
50,Consecutive
23,Consecutive
42,Consecutive
61,Consecutive
36,Consecutive
14,Consecutive
23,Consecutive
18,Consecutive
31,Consecutive
23,Consecutive
36,Consecutive
39,Consecutive
57,Consecutive
24,Consecutive
61,Consecutive
21,Consecutive
21,Consecutive
15,Consecutive
42,Consecutive
36,Consecutive
74,Consecutive
60,Consecutive
54,Consecutive
36,Consecutive
47,Consecutive
25,Consecutive
15,Consecutive
45,Consecutive
48,Consecutive
35,Consecutive
12,Consecutive
12,Consecutive
54,Consecutive
18,Consecutive
12,Consecutive
12,Consecutive
41,Consecutive
42,Consecutive
15,Consecutive
15,Consecutive
24,Consecutive
40,Consecutive
27,Consecutive
12,Consecutive
12,Consecutive
21,Consecutive
20,Consecutive
12,Consecutive
61,Consecutive
14,Consecutive
31,Consecutive
49,Consecutive
50,Consecutive
32,Consecutive
15,Consecutive
12,Consecutive
21,Consecutive
12,Consecutive
48,Consecutive
42,Consecutive
10,Consecutive
9,Consecutive
43,Consecutive
46,Consecutive
12,Consecutive
23,Consecutive
12,Consecutive
12,Consecutive
24,Consecutive
49,Consecutive
41,Consecutive
12,Consecutive
12,Consecutive
42,Consecutive
21,Consecutive
11,Consecutive
21,Consecutive
53,Consecutive
26,Consecutive
24,Consecutive
43,Consecutive
12,Consecutive
12,Consecutive
12,Consecutive
24,Consecutive
11,Consecutive
20,Consecutive
12,Consecutive
15,Consecutive
23,Consecutive
39,Consecutive
12,Consecutive
12,Consecutive
12,Consecutive
18,Consecutive
58,Consecutive
49,Consecutive
45,Consecutive
18,Consecutive
15,Consecutive
12,Consecutive
12,Consecutive
27,Consecutive
21,Consecutive
55,Consecutive
28,Consecutive
21,Consecutive
9,Consecutive
15,Consecutive
48,Consecutive
39,Consecutive
27,Consecutive
12,Consecutive
27,Consecutive
48,Consecutive
15,Consecutive
12,Consecutive
15,Consecutive
49,Consecutive
16,Consecutive
12,Consecutive
15,Consecutive
12,Consecutive
15,Consecutive
20,Consecutive
54,Consecutive
67,Consecutive
49,Consecutive
9,Consecutive
15,Consecutive
27,Consecutive
18,Consecutive
24,Consecutive
12,Consecutive
49,Consecutive
11,Consecutive
19,Consecutive
2,Consecutive
18,Consecutive
18,Consecutive
18,Consecutive
15,Consecutive
26,Consecutive
63,Consecutive
18,Consecutive
18,Consecutive
18,Consecutive
18,Consecutive
15,Consecutive
18,Consecutive
18,Consecutive
18,Consecutive
18,Consecutive
63,Consecutive
26,Consecutive
18,Consecutive
18,Consecutive
19,Consecutive
18,Consecutive
49,Consecutive
24,Consecutive
18,Consecutive
18,Consecutive
11,Consecutive
12,Consecutive
15,Consecutive
18,Consecutive
15,Consecutive
18,Consecutive
18,Consecutive
18,Consecutive
11,Consecutive
18,Consecutive
18,Consecutive
18,Consecutive
18,Consecutive
36,Consecutive
18,Consecutive
15,Consecutive
18,Consecutive
19,Consecutive
18,Consecutive
28,Consecutive
18,Consecutive
36,Consecutive
18,Consecutive
18,Consecutive
18,Consecutive
18,Consecutive
18,Consecutive
18,Consecutive
18,Consecutive
15,Consecutive
18,Consecutive
36,Consecutive
18,Consecutive
18,Consecutive
26,Consecutive
18,Consecutive
15,Consecutive
18,Consecutive
15,Consecutive
18,Consecutive
18,Consecutive
