ExonType	WEFRange	Junction	OccurenceRange	OccureneceTotal	OccureneceFreq	cumulativeCount	cumulativeFreq
cons_alt	0.5_0.75	EE	0_0.1	63	0.082	63	0.082
cons_alt	0.5_0.75	EE	0.101_0.2	153	0.198	216	0.28
cons_alt	0.5_0.75	EE	0.201_0.3	89	0.115	305	0.396
cons_alt	0.5_0.75	EE	0.301_0.4	192	0.249	497	0.645
cons_alt	0.5_0.75	EE	0.401_0.5	59	0.077	556	0.721
cons_alt	0.5_0.75	EE	0.501_0.6	24	0.031	580	0.752
cons_alt	0.5_0.75	EE	0.601_0.7	69	0.089	649	0.842
cons_alt	0.5_0.75	EE	0.701_0.8	24	0.031	673	0.873
cons_alt	0.5_0.75	EE	0.801_0.9	18	0.023	691	0.896
cons_alt	0.5_0.75	EE	0.901_1.0	80	0.104	771	1.0
cons_alt	0.5_0.75	HH	0_0.1	64	0.033	64	0.033
cons_alt	0.5_0.75	HH	0.101_0.2	204	0.106	268	0.139
cons_alt	0.5_0.75	HH	0.201_0.3	164	0.085	432	0.223
cons_alt	0.5_0.75	HH	0.301_0.4	324	0.168	756	0.391
cons_alt	0.5_0.75	HH	0.401_0.5	135	0.07	891	0.461
cons_alt	0.5_0.75	HH	0.501_0.6	85	0.044	976	0.505
cons_alt	0.5_0.75	HH	0.601_0.7	225	0.116	1201	0.621
cons_alt	0.5_0.75	HH	0.701_0.8	131	0.068	1332	0.689
cons_alt	0.5_0.75	HH	0.801_0.9	76	0.039	1408	0.728
cons_alt	0.5_0.75	HH	0.901_1.0	525	0.272	1933	1.0
